Join_ID,FIPS,Point Coun
1363,01125010704,
1364,01125010705,
1365,01125010706,
1366,01125010707,
1367,01125010802,1.0
1368,01125010803,
1369,01125010804,1.0
1370,01125011200,8.0
1371,01125011401,
1372,01125011402,1.0
1373,01125011600,5.0
1374,01125011701,
1375,01125011703,
1376,01125011800,3.0
1377,01125011901,2.0
1378,01125011902,
1379,01125012001,2.0
1380,01125012002,0.0
1381,01125012101,1.0
1382,01125012102,1.0
1383,01125012304,2.0
1384,01125012305,
1385,01125012306,2.0
1386,01125012307,
1387,01125012403,3.0
1388,01125012404,0.0
1389,01125012406,
1390,01125012407,1.0
1391,01125012408,2.0
1392,01125012501,
1393,01125012503,1.0
1394,01125012504,1.0
1395,01125012505,3.0
1396,01125012600,8.0
1397,01125012700,2.0
1398,01125012800,2.0
1399,01127020100,1.0
1400,01127020200,6.0
1401,01127020301,22.0
1402,01127020302,6.0
1403,01127020400,3.0
1404,01127020600,
1405,01127020700,
1406,01127020801,1.0
1407,01127020802,1.0
1408,01127020900,
1409,01127021000,1.0
1410,01127021100,2.0
1411,01127021200,
1412,01127021300,3.0
1413,01127021400,3.0
1414,01127021500,1.0
1415,01127021600,
1416,01127021700,4.0
1417,01127021800,3.0
1418,01127021900,
1419,01129043900,2.0
1420,01129044000,3.0
1421,01129044100,
1422,01129044200,3.0
1423,01129044300,
1424,01131034700,
1425,01131034801,1.0
1426,01131034802,5.0
1427,01131035100,
1428,01131035200,1.0
1429,01133965501,2.0
1430,01133965502,1.0
1431,01133965503,1.0
1432,01133965601,
1433,01133965602,3.0
1434,01133965700,5.0
1435,01133965800,1.0
1436,01133965900,
1437,02013000100,6.0
1438,02016000100,4.0
1439,02016000200,1.0
1440,02020000101,1.0
1441,02020000102,1.0
1442,02020000201,11.0
1443,02020000202,3.0
1444,02020000204,
1445,02020000205,1.0
1446,02020000206,0.0
1447,02020000500,
1448,02020000601,1.0
1449,02020000602,
1450,02020000701,4.0
1451,02020000702,2.0
1452,02020000703,
1453,02020000801,1.0
1454,02020000802,1.0
1455,02020000901,14.0
1456,02020000902,
1457,02020001000,7.0
1458,02020001100,7.0
1459,02020001200,0.0
1460,02020001300,0.0
1461,02020001401,6.0
1462,02020001402,
1463,02020001500,16.0
1464,02020001601,3.0
1465,02020001602,36.0
1466,02020001701,0.0
1467,02020001702,2.0
1468,02020001731,2.0
1469,02020001732,
1470,02020001801,1.0
1471,02020001802,14.0
1472,02020001900,16.0
1473,02020002000,3.0
1474,02020002100,2.0
1475,02020002201,
1476,02020002202,
1477,02020002301,2.0
1478,02020002302,1.0
1479,02020002304,
1480,02020002305,1.0
1481,02020002400,0.0
1482,02020002501,1.0
1483,02020002502,2.0
1484,02020002601,7.0
1485,02020002602,1.0
1486,02020002603,
1487,02020002711,1.0
1488,02020002712,11.0
1489,02020002713,6.0
1490,02020002714,
1491,02020002811,2.0
1492,02020002812,
1493,02020002813,0.0
1494,02020002821,0.0
1495,02020002822,1.0
1496,02020002823,0.0
1497,02020002900,2.0
1498,02020980000,
1499,02020980100,3.0
1500,02020980200,
1501,02050000100,15.0
1502,02050000200,10.0
1503,02050000300,7.0
1504,02060000100,4.0
1505,02063000200,2.0
1506,02063000300,9.0
1507,02066000100,12.0
1508,02068000100,2.0
1509,02070000100,5.0
1510,02070000200,2.0
1511,02090000100,6.0
1512,02090000200,9.0
1513,02090000300,24.0
1514,02090000400,
1515,02090000500,1.0
1516,02090000600,3.0
1517,02090000700,4.0
1518,02090000800,2.0
1519,02090000900,1.0
1520,02090001000,1.0
1521,02090001200,2.0
1522,02090001300,9.0
1523,02090001401,
1524,02090001402,
1525,02090001501,
1526,02090001502,
1527,02090001600,3.0
1528,02090001700,
1529,02090001901,
1530,02090001902,1.0
1531,02090980000,3.0
1532,02090980100,2.0
1533,02100000100,4.0
1534,02105000400,5.0
1535,02110000100,0.0
1536,02110000200,3.0
1537,02110000300,3.0
1538,02110000400,10.0
1539,02110000500,8.0
1540,02110000600,0.0
1541,02122000100,
1542,02122000200,
1543,02122000300,
1544,02122000400,1.0
1545,02122000500,15.0
1546,02122000600,15.0
1547,02122000701,
1548,02122000702,0.0
1549,02122000800,3.0
1550,02122000900,
1551,02122001000,19.0
1552,02122001100,
1553,02122001200,1.0
1554,02122001300,7.0
1555,02130000101,
1556,02130000102,
1557,02130000200,15.0
1558,02130000300,4.0
1559,02130000400,
1560,02150000100,5.0
1561,02150000200,5.0
1562,02150000300,1.0
1563,02150000400,2.0
1564,02150000500,
1565,02158000100,14.0
1566,02164000100,10.0
1567,02170000101,
1568,02170000102,3.0
1569,02170000200,1.0
1570,02170000300,
1571,02170000401,
1572,02170000402,3.0
1573,02170000501,
1574,02170000502,
1575,02170000601,3.0
1576,02170000603,1.0
1577,02170000604,1.0
1578,02170000701,
1579,02170000703,
1580,02170000705,
1581,02170000706,
1582,02170000800,10.0
1583,02170000900,4.0
1584,02170001001,
1585,02170001003,0.0
1586,02170001004,15.0
1587,02170001100,8.0
1588,02170001201,1.0
1589,02170001202,5.0
1590,02170001300,
1591,02180000100,17.0
1592,02180000200,5.0
1593,02185000100,1.0
1594,02185000200,5.0
1595,02185000300,
1596,02188000100,15.0
1597,02188000200,1.0
1598,02195000200,4.0
1599,02198000100,6.0
1600,02198000200,5.0
1601,02198000300,
1602,02198940100,1.0
1603,02220000100,1.0
1604,02220000200,8.0
1605,02230000100,1.0
1606,02240000100,12.0
1607,02240000400,1.0
1608,02275000300,6.0
1609,02282000100,3.0
1610,02290000100,7.0
1611,02290000200,6.0
1612,02290000300,3.0
1613,02290000400,7.0
1614,04001942600,
1615,04001942700,0.0
1616,04001944000,3.0
1617,04001944100,1.0
1618,04001944201,2.0
1619,04001944202,1.0
1620,04001944301,
1621,04001944302,
1622,04001944901,
1623,04001944902,1.0
1624,04001945001,1.0
1625,04001945002,
1626,04001945100,1.0
1627,04001970201,0.0
1628,04001970202,
1629,04001970300,1.0
1630,04001970501,4.0
1631,04001970502,
1632,04003000101,
1633,04003000102,
1634,04003000201,
1635,04003000202,3.0
1636,04003000203,1.0
1637,04003000301,7.0
1638,04003000303,0.0
1639,04003000304,
1640,04003000305,
1641,04003000400,2.0
1642,04003000501,1.0
1643,04003000502,
1644,04003000503,
1645,04003000600,4.0
1646,04003000700,
1647,04003000800,2.0
1648,04003000901,
1649,04003000902,3.0
1650,04003001000,1.0
1651,04003001100,3.0
1652,04003001200,
1653,04003001301,
1654,04003001302,
1655,04003001401,
1656,04003001402,1.0
1657,04003001501,1.0
1658,04003001502,0.0
1659,04003001601,5.0
1660,04003001602,8.0
1661,04003001701,1.0
1662,04003001702,5.0
1663,04003001703,8.0
1664,04003001801,
1665,04003001802,
1666,04003001900,1.0
1667,04003002001,0.0
1668,04003002002,
1669,04003002100,1.0
1670,04005000100,
1671,04005000200,18.0
1672,04005000301,6.0
1673,04005000302,1.0
1674,04005000400,4.0
1675,04005000500,5.0
1676,04005000601,0.0
1677,04005000602,
1678,04005000700,
1679,04005000800,4.0
1680,04005000901,
1681,04005000902,
1682,04005001000,1.0
1683,04005001101,1.0
1684,04005001103,0.0
1685,04005001104,4.0
1686,04005001201,6.0
1687,04005001301,1.0
1688,04005001302,
1689,04005001500,
1690,04005001601,
1691,04005001602,0.0
1692,04005001700,2.0
1693,04005002000,
1694,04005002101,0.0
1695,04005002102,12.0
1696,04005002201,
1697,04005002202,
1698,04005002301,1.0
1699,04005002302,
1700,04005942201,0.0
1701,04005942202,
1702,04005944900,2.0
1703,04005945000,1.0
1704,04005945100,
1705,04005945200,0.0
1706,04005980000,
1707,04005980100,
1708,04005980200,
1709,04007000100,0.0
1710,04007000200,
1711,04007000301,4.0
1712,04007000302,0.0
1713,04007000400,1.0
1714,04007000500,7.0
1715,04007000600,2.0
1716,04007000700,2.0
1717,04007000800,
1718,04007000900,4.0
1719,04007001000,1.0
1720,04007001100,2.0
1721,04007001200,
1722,04007001300,
1723,04007940200,
1724,04007940400,
1725,04009940500,1.0
1726,04009961100,2.0
1727,04009961201,1.0
1728,04009961202,5.0
1729,04009961300,4.0
1730,04009961400,
1731,04009961500,
1732,04009961600,
1733,04009961700,1.0
1734,04011960100,1.0
1735,04011960200,
1736,04011960300,2.0
1737,04012020101,
1738,04012020102,1.0
1739,04012020201,
1740,04012020202,
1741,04012020501,
1742,04012020503,2.0
1743,04012020504,1.0
1744,04012020505,1.0
1745,04012020602,0.0
1746,04012940200,0.0
1747,04012940300,4.0
1748,04012980000,
1749,04013010102,
1750,04013010103,1.0
1751,04013010104,
1752,04013030401,4.0
1753,04013030402,1.0
1754,04013040502,7.0
1755,04013040506,3.0
1756,04013040507,27.0
1757,04013040512,
1758,04013040513,
1759,04013040514,
1760,04013040515,1.0
1761,04013040516,
1762,04013040522,
1763,04013040523,
1764,04013040524,1.0
1765,04013040525,
1766,04013040526,
1767,04013040527,3.0
1768,04013040528,2.0
1769,04013040529,3.0
1770,04013040530,2.0
1771,04013040531,7.0
1772,04013040532,
1773,04013040533,
1774,04013040534,
1775,04013040535,
1776,04013040536,2.0
1777,04013040537,
1778,04013040538,
1779,04013040539,1.0
1780,04013040540,
1781,04013040541,
1782,04013050603,
1783,04013050604,
1784,04013050609,4.0
1785,04013050611,
1786,04013050612,
1787,04013050613,
1788,04013050614,1.0
1789,04013050615,3.0
1790,04013050616,
1791,04013050617,
1792,04013050618,1.0
1793,04013050619,1.0
1794,04013050620,1.0
1795,04013050621,
1796,04013050701,1.0
1797,04013050702,2.0
1798,04013060801,8.0
1799,04013060802,
1800,04013060901,1.0
1801,04013060902,2.0
1802,04013060903,1.0
1803,04013060904,
1804,04013061010,3.0
1805,04013061011,3.0
1806,04013061013,1.0
1807,04013061014,4.0
1808,04013061015,
1809,04013061017,
1810,04013061018,
1811,04013061020,10.0
1812,04013061021,3.0
1813,04013061024,
1814,04013061026,3.0
1815,04013061027,0.0
1816,04013061028,14.0
1817,04013061029,2.0
1818,04013061031,3.0
1819,04013061032,2.0
1820,04013061033,1.0
1821,04013061034,1.0
1822,04013061035,1.0
1823,04013061036,
1824,04013061037,1.0
1825,04013061038,
1826,04013061039,2.0
1827,04013061040,
1828,04013061041,
1829,04013061042,
1830,04013061043,
1831,04013061044,
1832,04013061045,3.0
1833,04013061046,
1834,04013061047,3.0
1835,04013061048,10.0
1836,04013061049,1.0
1837,04013061050,
1838,04013061051,3.0
1839,04013061052,0.0
1840,04013061053,7.0
1841,04013061054,2.0
1842,04013061055,
1843,04013061056,
1844,04013061057,
1845,04013061058,1.0
1846,04013061059,
1847,04013061060,1.0
1848,04013061061,
1849,04013061062,
1850,04013061063,5.0
1851,04013061064,2.0
1852,04013061100,2.0
1853,04013061200,10.0
1854,04013061300,0.0
1855,04013061401,
1856,04013061402,
1857,04013071503,16.0
1858,04013071504,1.0
1859,04013071505,3.0
1860,04013071506,1.0
1861,04013071509,6.0
1862,04013071510,2.0
1863,04013071511,
1864,04013071512,4.0
1865,04013071513,6.0
1866,04013071514,1.0
1867,04013071515,6.0
1868,04013071516,20.0
1869,04013071517,2.0
1870,04013071600,3.0
1871,04013071701,
1872,04013071702,1.0
1873,04013071801,7.0
1874,04013071802,
1875,04013071903,1.0
1876,04013071906,
1877,04013071909,
1878,04013071910,0.0
1879,04013071911,1.0
1880,04013071912,1.0
1881,04013071913,
1882,04013071914,
1883,04013071915,
1884,04013082002,3.0
1885,04013082007,
1886,04013082008,2.0
1887,04013082009,2.0
1888,04013082010,4.0
1889,04013082012,7.0
1890,04013082016,8.0
1891,04013082017,8.0
1892,04013082018,0.0
1893,04013082019,2.0
1894,04013082020,
1895,04013082021,1.0
1896,04013082022,
1897,04013082023,4.0
1898,04013082024,4.0
1899,04013082025,
1900,04013082026,1.0
1901,04013082027,1.0
1902,04013082028,1.0
1903,04013082204,2.0
1904,04013082205,1.0
1905,04013082206,
1906,04013082207,
1907,04013082208,
1908,04013082209,
1909,04013082210,1.0
1910,04013082211,
1911,04013082212,
1912,04013082213,
1913,04013083000,2.0
1914,04013092305,4.0
1915,04013092306,5.0
1916,04013092307,3.0
1917,04013092308,2.0
1918,04013092309,2.0
1919,04013092311,0.0
1920,04013092312,1.0
1921,04013092401,
1922,04013092402,1.0
1923,04013092500,4.0
1924,04013092600,1.0
1925,04013092705,1.0
1926,04013092708,4.0
1927,04013092709,2.0
1928,04013092710,1.0
1929,04013092711,
1930,04013092712,0.0
1931,04013092713,
1932,04013092715,1.0
1933,04013092716,1.0
1934,04013092717,
1935,04013092718,2.0
1936,04013092719,
1937,04013092720,7.0
1938,04013092721,
1939,04013092723,1.0
1940,04013092724,1.0
1941,04013092801,
1942,04013092802,
1943,04013092900,3.0
1944,04013093001,1.0
1945,04013093002,
1946,04013093101,1.0
1947,04013093104,2.0
1948,04013093105,1.0
1949,04013093106,
1950,04013093200,0.0
1951,04013103205,2.0
1952,04013103206,1.0
1953,04013103207,1.0
1954,04013103208,3.0
1955,04013103209,6.0
1956,04013103210,3.0
1957,04013103211,3.0
1958,04013103212,2.0
1959,04013103214,2.0
1960,04013103215,9.0
1961,04013103216,5.0
1962,04013103217,3.0
1963,04013103219,2.0
1964,04013103220,6.0
1965,04013103302,1.0
1966,04013103303,11.0
1967,04013103304,1.0
1968,04013103305,4.0
1969,04013103306,1.0
1970,04013103400,2.0
1971,04013103501,2.0
1972,04013103502,3.0
1973,04013103604,3.0
1974,04013103605,1.0
1975,04013103606,0.0
1976,04013103607,
1977,04013103608,0.0
1978,04013103609,2.0
1979,04013103611,3.0
1980,04013103612,0.0
1981,04013103614,3.0
1982,04013103615,
1983,04013103701,3.0
1984,04013103702,2.0
1985,04013103900,
1986,04013104000,1.0
1987,04013104100,
1988,04013104202,0.0
1989,04013104203,2.0
1990,04013104204,
1991,04013104205,11.0
1992,04013104206,
1993,04013104207,5.0
1994,04013104212,1.0
1995,04013104214,7.0
1996,04013104215,3.0
1997,04013104216,4.0
1998,04013104217,13.0
1999,04013104218,
2000,04013104219,2.0
2001,04013104221,
2002,04013104222,0.0
2003,04013104223,1.0
2004,04013104224,14.0
2005,04013104225,2.0
2006,04013104226,2.0
2007,04013104227,1.0
2008,04013104301,
2009,04013104302,2.0
2010,04013104401,4.0
2011,04013104402,3.0
2012,04013104501,3.0
2013,04013104502,
2014,04013104600,15.0
2015,04013104701,2.0
2016,04013104702,
2017,04013104801,1.0
2018,04013104802,1.0
2019,04013104900,0.0
2020,04013105002,5.0
2021,04013105003,4.0
2022,04013105004,1.0
2023,04013105101,4.0
2024,04013105102,2.0
2025,04013105103,2.0
2026,04013105200,1.0
2027,04013105300,1.0
2028,04013105400,1.0
2029,04013105501,3.0
2030,04013105502,1.0
2031,04013105503,3.0
2032,04013105601,1.0
2033,04013105602,0.0
2034,04013105701,
2035,04013105702,1.0
2036,04013105800,2.0
2037,04013105900,2.0
2038,04013106001,
2039,04013106002,1.0
2040,04013106003,0.0
2041,04013106100,1.0
2042,04013106200,
2043,04013106300,5.0
2044,04013106400,0.0
2045,04013106501,0.0
2046,04013106502,0.0
2047,04013106600,4.0
2048,04013106701,5.0
2049,04013106702,0.0
2050,04013106703,0.0
2051,04013106801,0.0
2052,04013106802,8.0
2053,04013106900,3.0
2054,04013107001,3.0
2055,04013107002,0.0
2056,04013107101,
2057,04013107102,2.0
2058,04013107201,
2059,04013107202,
2060,04013107300,1.0
2061,04013107401,1.0
2062,04013107402,4.0
2063,04013107403,0.0
2064,04013107404,4.0
2065,04013107500,4.0
2066,04013107601,5.0
2067,04013107602,2.0
2068,04013107700,2.0
2069,04013107800,2.0
2070,04013107900,3.0
2071,04013108000,1.0
2072,04013108100,3.0
2073,04013108200,7.0
2074,04013108301,7.0
2075,04013108302,4.0
2076,04013108400,9.0
2077,04013108501,4.0
2078,04013108502,8.0
2079,04013108601,1.0
2080,04013108602,9.0
2081,04013108802,2.0
2082,04013108901,5.0
2083,04013108902,
2084,04013109001,1.0
2085,04013109002,
2086,04013109003,3.0
2087,04013109101,
2088,04013109102,
2089,04013109200,
2090,04013109300,2.0
2091,04013109401,3.0
2092,04013109402,3.0
2093,04013109500,1.0
2094,04013109601,1.0
2095,04013109602,1.0
2096,04013109603,
2097,04013109604,
2098,04013109702,3.0
2099,04013109703,1.0
2100,04013109704,
2101,04013109705,
2102,04013109706,1.0
2103,04013109707,
2104,04013109801,1.0
2105,04013109802,0.0
2106,04013109900,2.0
2107,04013110001,4.0
2108,04013110002,1.0
2109,04013110100,2.0
2110,04013110400,2.0
2111,04013110501,20.0
2112,04013110502,12.0
2113,04013110600,2.0
2114,04013110701,6.0
2115,04013110702,2.0
2116,04013110801,4.0
2117,04013110802,2.0
2118,04013110901,2.0
2119,04013110902,2.0
2120,04013111000,4.0
2121,04013111100,4.0
2122,04013111201,
2123,04013111202,1.0
2124,04013111203,
2125,04013111204,
2126,04013111300,5.0
2127,04013111401,1.0
2128,04013111402,3.0
2129,04013111501,
2130,04013111502,2.0
2131,04013111601,1.0
2132,04013111602,5.0
2133,04013111700,8.0
2134,04013111800,20.0
2135,04013111900,
2136,04013112100,2.0
2137,04013112201,
2138,04013112202,2.0
2139,04013112301,2.0
2140,04013112302,1.0
2141,04013112401,
2142,04013112402,
2143,04013112502,1.0
2144,04013112504,1.0
2145,04013112507,2.0
2146,04013112508,
2147,04013112510,1.0
2148,04013112512,1.0
2149,04013112514,2.0
2150,04013112515,
2151,04013112516,1.0
2152,04013112517,0.0
2153,04013112518,1.0
2154,04013112519,
2155,04013112520,1.0
2156,04013112521,
2157,04013112522,0.0
2158,04013112523,2.0
2159,04013112524,
2160,04013112601,
2161,04013112602,
2162,04013112700,4.0
2163,04013112900,4.0
2164,04013113000,6.0
2165,04013113100,2.0
2166,04013113201,
2167,04013113202,0.0
2168,04013113204,27.0
2169,04013113301,5.0
2170,04013113502,
2171,04013113503,2.0
2172,04013113601,1.0
2173,04013113602,2.0
2174,04013113701,2.0
2175,04013113702,1.0
2176,04013113800,8.0
2177,04013113900,
2178,04013114000,1.0
2179,04013114100,3.0
2180,04013114200,
2181,04013114301,
2182,04013114302,
2183,04013114401,
2184,04013114402,
2185,04013114500,
2186,04013114600,
2187,04013114704,
2188,04013114705,1.0
2189,04013114800,1.0
2190,04013114900,7.0
2191,04013115200,5.0
2192,04013115300,
2193,04013115400,
2194,04013115500,0.0
2195,04013115600,
2196,04013115700,1.0
2197,04013115801,0.0
2198,04013115802,
2199,04013115900,
2200,04013116000,0.0
2201,04013116100,1.0
2202,04013116202,
2203,04013116203,4.0
2204,04013116204,2.0
2205,04013116205,
2206,04013116300,2.0
2207,04013116400,1.0
2208,04013116500,5.0
2209,04013116605,4.0
2210,04013116606,2.0
2211,04013116607,1.0
2212,04013116610,2.0
2213,04013116611,
2214,04013116612,
2215,04013116614,
2216,04013116615,1.0
2217,04013116616,1.0
2218,04013116617,
2219,04013116618,
2220,04013116619,1.0
2221,04013116620,
2222,04013116621,1.0
2223,04013116703,
2224,04013116707,0.0
2225,04013116708,2.0
2226,04013116709,2.0
2227,04013116710,
2228,04013116711,1.0
2229,04013116712,11.0
2230,04013116713,2.0
2231,04013116714,
2232,04013116715,
2233,04013116717,1.0
2234,04013116718,6.0
2235,04013116719,1.0
2236,04013116720,1.0
2237,04013116721,2.0
2238,04013116725,1.0
2239,04013116727,
2240,04013116728,1.0
2241,04013116729,
2242,04013116730,
2243,04013116731,0.0
2244,04013116732,
2245,04013116733,
2246,04013116734,
2247,04013116735,1.0
2248,04013116736,1.0
2249,04013116737,1.0
2250,04013116738,1.0
2251,04013116800,1.0
2252,04013116900,3.0
2253,04013117000,2.0
2254,04013117100,0.0
2255,04013117200,3.0
2256,04013117300,
2257,04013216806,5.0
2258,04013216807,3.0
2259,04013216809,1.0
2260,04013216810,41.0
2261,04013216813,6.0
2262,04013216816,40.0
2263,04013216819,1.0
2264,04013216820,0.0
2265,04013216821,3.0
2266,04013216822,5.0
2267,04013216826,9.0
2268,04013216829,1.0
2269,04013216830,8.0
2270,04013216831,3.0
2271,04013216832,
2272,04013216833,2.0
2273,04013216834,1.0
2274,04013216835,1.0
2275,04013216836,1.0
2276,04013216837,11.0
2277,04013216838,2.0
2278,04013216839,
2279,04013216840,2.0
2280,04013216841,7.0
2281,04013216842,4.0
2282,04013216843,
2283,04013216844,1.0
2284,04013216845,18.0
2285,04013216849,1.0
2286,04013216850,7.0
2287,04013216851,3.0
2288,04013216852,0.0
2289,04013216853,6.0
2290,04013216854,1.0
2291,04013216855,2.0
2292,04013216856,
2293,04013216857,7.0
2294,04013216858,5.0
2295,04013216859,0.0
2296,04013216860,13.0
2297,04013216861,2.0
2298,04013216901,6.0
2299,04013216902,2.0
